symbol,name,current,chg,percent,last_close,open,high,low,volume,amount,market_capital,pe_ttm,high52w,low52w,hasexist
SH603003,龙宇燃油,7.97,0.04,0.5,7.93,7.92,8.14,7.89,7702987.0,61686319.0,3319763243.94,53.068,12.54,6.4,false
SH603005,晶方科技,18.98,-0.33,-1.71,19.31,19.31,19.6,18.7,6447278.0,123370669.0,4444963305.9,62.495,34.77,13.81,false
SH603006,联明股份,11.89,-0.32,-2.62,12.21,12.16,12.29,11.72,4982967.0,59992087.0,2286739327.54,22.934,16.58,8.23,false
SH603007,花王股份,9.17,-0.23,-2.45,9.4,9.26,9.44,9.1,5141311.0,47820940.0,3127676090.0,16.549,15.55,7.33,false
SH603008,喜临门,10.05,-0.02,-0.2,10.07,10.1,10.25,9.91,6816467.0,68842297.0,3968320759.35,16.631,23.72,7.9,false
SH603009,北特科技,6.66,-0.07,-1.04,6.73,6.74,6.82,6.53,7740412.0,51692659.0,2391703588.98,28.412,13.81,5.2,false
SH603010,万盛股份,14.24,-0.32,-2.2,14.56,14.56,14.59,14.14,4887635.0,70194711.0,3603760958.24,24.166,29.8,12.7,false
SH603011,合锻智能,5.4,-0.02,-0.37,5.42,5.48,5.48,5.35,6789931.0,36774735.0,2447062882.2,56.655,9.18,3.72,false
SH603012,创力集团,8.44,-0.05,-0.59,8.49,8.46,8.67,8.38,7863000.0,66938972.0,5372566400.0,27.33,8.73,5.79,false
SH603013,亚普股份,17.81,0.17,0.96,17.64,17.7,18.05,17.36,7408119.0,131436790.0,9083100000.0,27.935,48.88,14.67,false
SH603015,弘讯科技,7.18,-0.13,-1.78,7.31,7.31,7.47,7.14,4720140.0,34396252.0,2923344180.0,36.726,9.0,5.38,false
SH603016,新宏泰,19.49,-0.57,-2.84,20.06,19.71,20.05,19.2,4550701.0,89712750.0,2887638400.0,49.728,25.66,13.4,false
SH603017,中衡设计,15.24,0.43,2.9,14.81,14.88,15.55,14.81,16335145.0,247809922.0,4193723814.72,26.734,16.41,8.03,false
SH603018,中设集团,18.76,0.37,2.01,18.39,18.37,18.9,18.28,6764124.0,126505235.0,5886841719.08,16.367,19.75,13.7,false
SH603019,中科曙光,46.99,-1.25,-2.59,48.24,47.89,49.0,46.21,29098036.0,1385755340.0,30215696350.3,74.248,59.15,34.4,false
SH603020,爱普股份,8.22,-0.07,-0.84,8.29,8.24,8.37,8.17,2674900.0,22135845.0,2630400000.0,24.369,11.84,6.51,false
SH603021,山东华鹏,6.53,-0.03,-0.46,6.56,6.56,6.64,6.5,2639963.0,17370052.0,2089260897.1,None,9.68,5.1,false
SH603022,新通联,7.99,-0.01,-0.12,8.0,7.95,8.12,7.87,2561264.0,20539322.0,1598000000.0,44.358,12.04,6.21,false
SH603023,威帝股份,5.48,-0.03,-0.54,5.51,5.49,5.7,5.37,3089303.0,16978122.0,1972800000.0,27.521,8.24,4.13,false
SH603025,大豪科技,11.39,0.03,0.26,11.36,11.36,11.64,11.25,4333598.0,49718842.0,10500335198.29,24.698,17.46,9.77,false
SH603026,石大胜华,23.83,-0.73,-2.97,24.56,24.57,24.92,23.79,4124121.0,99845071.0,4829864400.0,21.612,26.76,15.84,false
SH603027,千禾味业,18.82,0.3,1.62,18.52,18.49,18.95,18.31,4752970.0,88931396.0,6138382277.48,25.577,27.49,14.97,false
SH603028,赛福天,8.66,0.12,1.41,8.54,8.5,8.78,8.47,3891283.0,33613776.0,1912128000.0,158.065,11.17,5.82,false
SH603029,天鹅股份,14.69,0.07,0.48,14.62,14.61,14.98,14.6,1156683.0,17165346.0,1371164600.0,153.303,25.63,12.1,false
SH603030,全筑股份,6.89,-0.06,-0.86,6.95,6.93,7.06,6.72,13171031.0,90536658.0,3708737714.37,15.28,8.3,4.34,false
SH603031,安德利,12.27,-0.08,-0.65,12.35,12.35,12.45,12.15,2042660.0,25144830.0,1374240000.0,57.811,21.54,10.57,false
SH603032,德新交运,26.18,-0.74,-2.75,26.92,26.79,27.18,25.6,9584240.0,253341682.0,4189009440.0,16.295,45.78,10.38,false
SH603033,三维股份,21.2,-0.4,-1.85,21.6,21.65,21.8,21.2,767286.0,16408704.0,4609760499.6,46.329,22.88,14.4,false
SH603035,常熟汽饰,13.15,-0.2,-1.5,13.35,13.28,13.45,13.08,3942929.0,52246625.0,3682000000.0,9.809,16.34,11.53,false
SH603036,如通股份,12.41,-0.04,-0.32,12.45,12.71,12.78,12.26,3879800.0,48463559.0,2523697600.0,77.279,22.56,10.68,false
SH603037,凯众股份,19.89,-0.19,-0.95,20.08,20.01,20.22,19.71,1628466.0,32475922.0,2106802503.0,16.51,28.18,15.65,false
SH603038,华立股份,18.4,-0.23,-1.23,18.63,18.5,18.79,18.27,975540.0,18126222.0,1729577901.6,22.804,29.04,15.53,false
SH603039,泛微网络,87.37,0.02,0.02,87.35,87.03,88.0,86.81,492048.0,43059379.0,8957124521.24,91.979,101.47,49.24,false
SH603040,新坐标,27.27,-0.49,-1.77,27.76,27.6,28.17,27.04,1253570.0,34587123.0,2168158344.3,19.575,54.58,21.08,false
SH603041,美思德,15.02,-0.1,-0.66,15.12,15.05,15.23,14.94,896949.0,13550785.0,1516238960.0,38.102,21.33,13.1,false
SH603042,华脉科技,14.19,0.0,0.0,14.19,14.06,14.45,14.01,4282120.0,60896169.0,1967727300.0,230.066,31.04,11.48,false
SH603043,广州酒家,30.49,0.12,0.4,30.37,30.29,30.8,30.2,1798244.0,54852727.0,12317843650.16,28.028,31.49,16.56,false
SH603045,福达合金,29.3,-0.22,-0.75,29.52,29.42,30.18,28.9,3126289.0,92467364.0,2880190000.0,55.343,80.82,13.9,false
SH603050,科林电气,13.95,-0.2,-1.41,14.15,14.3,14.4,13.77,6677777.0,94029723.0,2263324725.0,26.139,20.7,9.75,false
SH603055,台华新材,12.47,-0.25,-1.97,12.72,12.84,12.84,12.28,3802454.0,47713913.0,6828572000.0,15.754,17.98,9.2,false
SH603056,德邦股份,18.25,-0.5,-2.67,18.75,18.72,18.93,17.96,6222505.0,114002668.0,17520000000.0,27.04,31.31,13.85,false
SH603058,永吉股份,10.85,-0.31,-2.78,11.16,11.09,11.22,10.8,5561999.0,61224152.0,4598338500.0,36.619,21.21,9.08,false
SH603059,倍加洁,34.42,-0.48,-1.38,34.9,34.88,35.3,34.06,2405034.0,83568432.0,2753600000.0,27.828,60.0,26.88,false
SH603060,国检集团,22.95,-0.35,-1.5,23.3,23.1,23.48,22.85,851500.0,19742528.0,5049000000.0,26.518,24.76,14.79,false
SH603063,禾望电气,8.55,-0.21,-2.4,8.76,8.78,8.86,8.41,13276137.0,114387827.0,3591000000.0,37.048,17.54,5.53,false
SH603066,音飞储存,7.59,0.02,0.26,7.57,7.56,7.83,7.5,6788302.0,51799400.0,2294773328.43,24.713,13.32,6.23,false
SH603067,振华股份,8.86,-0.08,-0.89,8.94,8.96,8.99,8.75,6669020.0,59347248.0,2728880000.0,17.125,14.59,7.04,false
SH603069,海汽集团,7.27,-0.07,-0.95,7.34,7.34,7.5,7.19,4736560.0,34745685.0,2297320000.0,42.284,14.42,5.9,false
SH603076,乐惠国际,24.78,-0.18,-0.72,24.96,24.88,25.29,24.6,1331923.0,33324819.0,1846110000.0,26.237,42.7,20.8,false
SH603077,和邦生物,1.96,-0.03,-1.51,1.99,1.97,2.02,1.93,143771277.0,284592863.0,17309250446.88,27.838,2.2,1.53,false
SH603078,江化微,30.42,-0.13,-0.43,30.55,30.6,31.55,29.96,1617434.0,49749538.0,2555280000.0,64.511,52.97,23.0,false
SH603079,圣达生物,18.59,0.29,1.58,18.3,18.31,19.19,18.31,2237760.0,42078616.0,2082080000.0,42.831,37.12,14.47,false
SH603080,新疆火炬,20.53,-0.47,-2.24,21.0,20.83,21.05,20.36,4643222.0,96263370.0,2904995000.0,30.995,45.9,16.33,false
SH603081,大丰实业,15.82,0.46,2.99,15.36,15.16,16.3,15.02,31272426.0,484630044.0,6356476000.0,27.455,29.55,8.05,false
SH603083,剑桥科技,25.79,-0.56,-2.13,26.35,25.4,26.29,25.4,6646681.0,171180773.0,3321236767.38,53.678,40.56,18.93,false
SH603085,天成自控,9.63,0.88,10.06,8.75,8.65,9.63,8.64,30667489.0,286494006.0,2802196451.16,45.412,23.88,6.71,false
SH603086,先达股份,26.9,0.62,2.36,26.28,26.28,27.4,26.1,3094344.0,83120036.0,3012800000.0,14.273,27.6,17.91,false
SH603088,宁波精达,13.02,-0.01,-0.08,13.03,13.0,13.24,12.86,2394184.0,31187042.0,1458240000.0,35.706,21.59,9.39,false
SH603089,正裕工业,18.68,-0.47,-2.45,19.15,19.15,19.3,18.39,1773710.0,33612163.0,1992595600.0,27.087,27.59,13.34,false
SH603090,宏盛股份,14.12,-0.05,-0.35,14.17,14.02,14.38,13.98,1388403.0,19751787.0,1412000000.0,50.573,21.07,11.4,false
SH603096,新经典,64.77,-1.62,-2.44,66.39,66.3,67.45,64.4,438865.0,28767066.0,8763899160.0,36.215,104.93,51.05,false
SH603098,森特股份,14.75,-0.15,-1.01,14.9,14.76,15.07,14.6,6422694.0,95587566.0,7080177000.0,32.649,17.75,7.84,false
SH603099,长白山,11.3,0.31,2.82,10.99,11.1,11.32,10.82,6600771.0,73246183.0,3013371000.0,40.208,15.13,7.44,false
SH603100,川仪股份,9.65,-0.1,-1.03,9.75,9.7,9.9,9.56,5433174.0,52913904.0,3811750000.0,9.787,10.83,6.99,false
SH603101,汇嘉时代,13.1,-0.12,-0.91,13.22,13.19,13.31,13.02,4396380.0,57900532.0,3144000000.0,30.227,19.48,11.05,false
SH603103,横店影视,23.66,-0.34,-1.42,24.0,24.0,24.22,23.48,3615236.0,86445298.0,10717980000.0,30.747,37.27,18.28,false
SH603105,芯能科技,16.48,0.31,1.92,16.17,16.03,16.58,16.01,18461731.0,301104538.0,8240000000.0,61.824,28.99,5.8,false
SH603106,恒银金融,12.54,-0.25,-1.95,12.79,12.64,13.39,12.33,18117160.0,233127489.0,3862320000.0,50.944,29.79,9.12,false
SH603108,润达医疗,8.93,0.04,0.45,8.89,8.8,9.13,8.76,10596041.0,94628252.0,5175239325.47,17.554,16.49,6.74,false
SH603110,东方材料,12.69,-0.23,-1.78,12.92,12.98,13.06,12.55,3310066.0,42545695.0,1823976592.2,46.854,20.14,9.85,false
SH603111,康尼机电,4.99,0.06,1.22,4.93,5.02,5.26,4.88,27822530.0,141099295.0,4956444665.16,None,12.86,3.56,false
SH603113,金能科技,13.07,-0.19,-1.43,13.26,12.98,13.36,12.9,17304143.0,226614304.0,8834528676.85,8.81,21.39,10.36,false
SH603116,红蜻蜓,8.31,-0.09,-1.07,8.4,8.31,8.5,8.25,4144866.0,34726588.0,4864133850.0,13.742,10.86,6.22,false
SH603117,万林物流,4.14,0.0,0.0,4.14,4.12,4.22,4.08,13845505.0,57485506.0,2679612118.56,25.564,6.56,3.4,false
SH603118,共进股份,7.84,-0.09,-1.13,7.93,7.88,8.06,7.68,18538818.0,146338667.0,6081749315.04,75.279,8.63,4.8,false
SH603121,华培动力,32.6,-0.8,-2.4,33.4,32.8,33.7,31.46,15791230.0,512630529.0,5868000000.0,None,40.06,16.98,false
SH603123,翠微股份,6.29,-0.07,-1.1,6.36,6.31,6.42,6.27,2951034.0,18712308.0,3296867156.38,20.38,7.35,5.3,false
SH603126,中材节能,6.13,0.08,1.32,6.05,6.0,6.3,6.0,10971608.0,67602816.0,3742365000.0,29.291,10.93,4.32,false
SH603127,昭衍新药,62.52,-1.26,-1.98,63.78,63.03,63.8,61.42,1120399.0,70025374.0,7189462329.48,72.614,64.75,35.93,false
SH603128,华贸物流,5.99,0.0,0.0,5.99,6.0,6.15,5.92,20065867.0,121244328.0,6062109734.47,18.971,8.67,4.75,false
SH603129,春风动力,19.15,-0.2,-1.03,19.35,19.33,19.47,18.98,2246400.0,43269246.0,2577521060.0,23.4,28.26,14.01,false
SH603131,上海沪工,20.03,-0.33,-1.62,20.36,20.02,20.85,19.9,3119978.0,63230624.0,4427314565.31,85.606,21.38,11.63,false
SH603133,碳元科技,19.04,-0.51,-2.61,19.55,19.32,19.74,18.8,7799000.0,150575132.0,4009157600.0,73.109,30.08,14.31,false
SH603136,天目湖,34.11,1.51,4.63,32.6,33.62,34.44,32.85,2031500.0,68408118.0,2728800000.0,27.069,42.78,23.2,false
SH603138,海量数据,21.36,-0.44,-2.02,21.8,21.6,21.9,21.01,4739577.0,102168403.0,3213573552.0,59.258,35.03,16.12,false
SH603139,康惠制药,16.77,0.11,0.66,16.66,16.65,17.03,16.64,1456440.0,24495546.0,1674987600.0,28.147,29.42,14.31,false
SH603156,养元饮品,45.45,-0.62,-1.35,46.07,45.75,46.45,45.2,3138543.0,143496597.0,34236121500.0,13.791,74.69,38.25,false
SH603157,拉夏贝尔,8.55,-0.17,-1.95,8.72,8.64,8.83,8.41,7534830.0,65248740.0,4682592539.1,11.764,21.93,6.99,false
SH603158,腾龙股份,15.67,0.03,0.19,15.64,15.52,15.71,15.52,845700.0,13224052.0,3425462000.0,28.384,18.58,13.27,false
SH603159,上海亚虹,19.89,0.15,0.76,19.74,19.67,20.02,19.6,1533295.0,30511210.0,1989000000.0,46.578,26.15,16.01,false
SH603160,汇顶科技,85.7,-3.21,-3.61,88.91,88.8,89.72,84.39,3935408.0,339966431.0,39135047176.3,88.332,110.4,61.61,false
SH603161,科华控股,15.18,-0.04,-0.26,15.22,15.19,15.4,15.03,2128403.0,32413876.0,2025012000.0,19.918,30.96,12.99,false
SH603165,荣晟环保,19.51,-0.48,-2.4,19.99,19.9,20.15,19.35,4387372.0,86875421.0,3460137520.0,13.361,37.41,14.53,false
SH603166,福达股份,6.17,0.04,0.65,6.13,6.08,6.24,6.06,3521434.0,21625243.0,3687924440.7,33.454,8.47,5.0,false
SH603167,渤海轮渡,9.43,-0.01,-0.11,9.44,9.47,9.54,9.35,3153384.0,29796634.0,4651177760.0,14.179,10.94,7.54,false
SH603168,莎普爱思,7.55,0.04,0.53,7.51,7.45,7.73,7.38,7852970.0,59195247.0,2435573367.45,31.644,12.77,5.76,false
SH603169,兰石重装,5.33,-0.27,-4.82,5.6,5.64,5.64,5.2,23654776.0,128384559.0,5604508463.58,None,8.08,3.85,false
SH603177,德创环保,10.79,0.23,2.18,10.56,10.52,11.08,10.4,6248221.0,67397007.0,2179580000.0,125.352,19.79,8.43,false
SH603178,圣龙股份,10.76,-0.04,-0.37,10.8,10.89,10.89,10.63,2125435.0,22908237.0,2186539600.0,29.276,14.68,8.51,false
SH603179,新泉股份,17.36,-0.56,-3.13,17.92,17.7,17.88,17.21,5526780.0,97198365.0,3953296955.44,14.017,29.25,14.2,false
SH603180,金牌厨柜,71.9,1.09,1.54,70.81,70.66,73.95,70.33,2474110.0,179046809.0,4853250000.0,24.848,179.1,44.0,false
SH603181,皇马科技,19.0,0.02,0.11,18.98,18.98,19.65,18.75,3006900.0,57848775.0,3800000000.0,20.502,26.26,12.62,false
SH603183,建研院,17.7,0.63,3.69,17.07,17.04,18.5,16.78,9136107.0,160822056.0,2214340800.0,32.551,30.2,14.16,false
SH603185,上机数控,56.6,1.1,1.98,55.5,55.05,56.77,54.5,6548066.0,364868757.0,7131600000.0,None,60.39,48.18,false
SH603186,华正新材,27.0,-0.22,-0.81,27.22,27.01,28.36,26.35,4329392.0,117324469.0,3492450000.0,43.027,29.49,12.02,false
SH603187,海容冷链,48.25,0.89,1.88,47.36,47.79,48.84,47.3,4185332.0,201248215.0,3860000000.0,None,67.99,41.0,false
SH603188,亚邦股份,8.4,-0.03,-0.36,8.43,8.4,8.54,8.34,6571762.0,55478979.0,4838400000.0,16.701,14.73,6.97,false
SH603189,网达软件,11.89,-0.08,-0.67,11.97,11.92,12.19,11.6,4075149.0,48650748.0,2625312000.0,109.247,21.81,9.05,false
SH603192,汇得科技,32.1,-0.02,-0.06,32.12,31.9,32.64,31.51,4032560.0,129812101.0,3424000010.7,None,54.8,23.52,false
SH603196,日播时尚,9.3,-0.06,-0.64,9.36,9.33,9.48,9.14,8193484.0,76639029.0,2232000000.0,37.542,13.0,7.77,false
SH603197,保隆科技,23.2,-0.29,-1.23,23.49,23.04,24.48,22.91,2853464.0,67823164.0,3874969722.4,25.467,35.91,15.0,false
SH603198,迎驾贡酒,16.13,0.33,2.09,15.8,15.8,16.65,15.8,10967911.0,178594289.0,12904000000.0,17.51,20.98,12.31,false
SH603199,九华旅游,20.03,-0.06,-0.3,20.09,20.19,20.47,19.95,866800.0,17498140.0,2216920400.0,25.716,28.79,17.5,false
SH603200,上海洗霸,33.83,0.17,0.51,33.66,33.35,34.36,33.24,1483615.0,50387318.0,2538755435.0,35.708,45.6,25.82,false
SH603203,快克股份,24.79,-0.16,-0.64,24.95,24.95,25.35,24.57,1268000.0,31707802.0,3924278567.3,26.112,32.26,16.64,false
SH603208,江山欧派,29.65,0.21,0.71,29.44,29.4,30.29,29.33,1159864.0,34661406.0,2396196208.65,15.423,40.33,19.61,false
SH603214,爱婴室,41.74,-0.15,-0.36,41.89,41.65,42.98,41.0,3680992.0,154249612.0,4174000000.0,37.391,81.79,23.74,false
SH603218,日月股份,19.77,-0.3,-1.49,20.07,20.03,20.44,19.7,1382696.0,27509478.0,8050937100.0,33.102,23.0,11.49,false
SH603220,贝通信,34.49,-3.15,-8.37,37.64,36.0,36.89,33.9,28013277.0,996212235.0,11649342400.0,None,42.5,9.42,false
SH603222,济民制药,16.69,0.63,3.92,16.06,16.04,16.74,15.96,4031486.0,66122333.0,5340800000.0,107.149,16.74,8.45,false
SH603223,恒通股份,11.15,0.01,0.09,11.14,11.13,11.31,11.05,2164947.0,24211239.0,2247840000.0,29.523,16.51,9.73,false
SH603225,新凤鸣,18.4,0.06,0.33,18.34,18.25,18.67,18.16,7407903.0,136674619.0,15655867221.6,11.002,28.27,15.94,false
SH603226,菲林格尔,18.73,0.07,0.38,18.66,18.75,18.75,18.26,2010611.0,37283447.0,2181609527.5,22.573,22.2,13.52,false
SH603227,雪峰科技,4.35,0.01,0.23,4.34,4.36,4.45,4.32,10900825.0,47841506.0,2865345000.0,88.552,5.63,3.36,false
SH603228,景旺电子,63.4,-1.61,-2.48,65.01,64.01,65.6,63.05,1607806.0,102866380.0,26057400000.0,33.758,68.99,44.38,false
SH603229,奥翔药业,12.69,-0.16,-1.25,12.85,12.82,13.12,12.63,1491423.0,19254047.0,2030400000.0,37.802,24.46,10.15,false
SH603232,格尔软件,30.8,-1.1,-3.45,31.9,31.68,31.76,30.2,1872442.0,58255615.0,2630320000.0,37.163,43.07,19.9,false
SH603233,大参林,44.8,-0.57,-1.26,45.37,45.36,45.46,43.82,1219079.0,54397313.0,17920448000.0,34.314,77.25,37.0,false
SH603238,诺邦股份,18.71,-0.14,-0.74,18.85,18.79,18.94,18.65,1500378.0,28144282.0,2245200000.0,39.12,26.55,13.1,false
SH603239,浙江仙通,11.3,0.12,1.07,11.18,11.18,11.32,11.09,3283438.0,36881314.0,3059136000.0,18.844,18.0,9.44,false
SH603258,电魂网络,17.48,0.1,0.58,17.38,17.38,18.17,17.37,3259703.0,57736399.0,4248985960.0,38.368,30.76,12.55,false
SH603259,药明康德,86.79,-0.79,-0.9,87.58,87.38,88.43,86.31,3803762.0,332200371.0,101549705801.94,48.532,138.87,25.92,false
SH603260,合盛硅业,55.49,-1.01,-1.79,56.5,56.37,57.89,54.8,3978459.0,224173941.0,37178300000.0,13.291,84.05,41.68,false
SH603266,天龙股份,16.12,0.31,1.96,15.81,15.71,16.25,15.61,5754403.0,91963430.0,2256800000.0,32.546,21.24,11.72,false
SH603268,松发股份,20.13,1.83,10.0,18.3,18.45,20.13,18.21,5258904.0,101934541.0,2519019888.0,50.622,22.06,11.93,false
SH603269,海鸥股份,15.59,-0.05,-0.32,15.64,15.58,15.87,15.5,1933016.0,30325566.0,1426017300.0,37.608,44.29,12.43,false
SH603277,银都股份,9.95,0.05,0.51,9.9,9.9,10.02,9.8,2418800.0,23969439.0,4079151750.0,19.192,17.13,8.12,false
SH603278,大业股份,16.82,-0.16,-0.94,16.98,16.96,17.1,16.66,2727057.0,45948596.0,3498560000.0,17.999,20.39,14.02,false
SH603283,赛腾股份,19.0,-0.19,-0.99,19.19,19.02,19.43,18.81,3848128.0,73593215.0,3092514100.0,35.171,36.1,14.56,false
SH603286,日盈电子,14.98,-0.1,-0.66,15.08,15.05,15.24,14.9,2393674.0,36089515.0,1319378480.0,45.776,34.13,12.63,false
SH603288,海天味业,76.34,-0.13,-0.17,76.47,75.99,79.05,75.3,4901956.0,377228368.0,206146195415.6,49.99,83.83,53.35,false
SH603289,泰瑞机器,9.18,0.04,0.44,9.14,9.08,9.45,9.08,5419350.0,50149332.0,2446497540.0,26.958,15.66,7.3,false
SH603297,永新光学,49.03,0.42,0.86,48.61,48.55,50.68,48.55,3427308.0,169511859.0,4118520000.0,None,68.97,31.04,false
SH603298,杭叉集团,13.9,0.0,0.0,13.9,13.86,14.07,13.7,3373227.0,46927281.0,8602073102.0,16.157,15.69,10.58,false
SH603299,苏盐井神,6.31,0.08,1.28,6.23,6.19,6.54,6.19,17110838.0,108545754.0,4894861688.74,28.017,11.3,4.86,false
SH603300,华铁科技,5.69,-0.01,-0.18,5.7,5.67,5.86,5.48,18487772.0,105305635.0,2761336220.12,37.073,7.9,4.18,false
SH603301,振德医疗,34.37,0.97,2.9,33.4,33.4,34.5,33.13,3030369.0,102648519.0,3437000000.0,25.435,78.98,28.21,false
SH603303,得邦照明,13.05,-0.09,-0.68,13.14,13.14,13.21,13.0,1806943.0,23674146.0,5324400000.0,21.365,13.49,9.22,false
SH603305,旭升股份,32.35,-0.95,-2.85,33.3,33.3,34.1,32.0,4580415.0,151505014.0,12959410000.0,44.607,40.15,17.63,false
SH603306,华懋科技,16.13,0.01,0.06,16.12,16.1,16.5,15.76,1761114.0,28385598.0,5049007857.78,16.52,20.38,13.51,false
SH603308,应流股份,10.32,-0.07,-0.67,10.39,10.31,10.57,10.28,5884900.0,61285967.0,4476344799.12,71.572,16.5,7.92,false
SH603309,维力医疗,11.04,-0.1,-0.9,11.14,11.14,11.34,10.91,2115597.0,23596831.0,2208000000.0,40.591,21.35,8.35,false
SH603311,金海环境,10.98,-0.01,-0.09,10.99,10.99,11.27,10.85,2364076.0,26272357.0,2305800000.0,36.269,14.98,9.63,false
SH603313,梦百合,23.65,-0.3,-1.25,23.95,23.94,24.25,23.33,1315186.0,31343566.0,5716086750.0,47.128,27.42,14.5,false
SH603315,福鞍股份,13.03,0.17,1.32,12.86,12.9,13.17,12.86,1283502.0,16668187.0,2865960240.03,None,13.97,10.41,false
SH603316,诚邦股份,8.18,-0.04,-0.49,8.22,8.2,8.44,8.12,1953200.0,16128217.0,1662830400.0,25.561,13.93,6.8,false
SH603318,派思股份,13.3,0.03,0.23,13.27,13.26,13.58,12.81,4720021.0,61919143.0,5363920284.1,389.278,14.6,11.29,false
SH603319,湘油泵,24.5,-0.76,-3.01,25.26,25.4,26.1,23.81,2921864.0,73233504.0,1982540000.0,20.416,31.05,17.8,false
SH603320,迪贝电气,18.18,-0.39,-2.1,18.57,18.63,18.86,17.95,1350800.0,24869728.0,1818000000.0,39.595,30.34,15.52,false
SH603321,梅轮电梯,8.8,-0.24,-2.65,9.04,9.0,9.13,8.7,9931183.0,88481290.0,2701600000.0,45.642,12.58,6.22,false
SH603322,超讯通信,32.55,-1.13,-3.36,33.68,33.2,33.85,32.27,4178051.0,137951979.0,3645600000.0,158.277,37.38,19.2,false
SH603323,吴江银行,8.29,0.53,6.83,7.76,7.68,8.54,7.64,87270943.0,716101789.0,12004619062.54,14.968,8.72,5.56,false
SH603326,我乐家居,11.19,-0.09,-0.8,11.28,11.28,11.4,11.15,3132907.0,35163868.0,2528807275.41,22.95,15.8,8.03,false
SH603328,依顿电子,11.2,-0.08,-0.71,11.28,11.29,11.36,11.1,8972683.0,100406725.0,11172948393.6,18.2,13.05,7.38,false
SH603329,上海雅仕,16.26,-0.25,-1.51,16.51,16.53,16.82,16.1,3749113.0,61994334.0,2146320000.0,29.159,39.1,12.98,false
SH603330,上海天洋,22.7,-0.63,-2.7,23.33,23.3,23.52,22.5,2326070.0,53584215.0,1770600000.0,38.739,27.34,16.63,false
SH603331,百达精工,15.76,-0.13,-0.82,15.89,15.89,16.08,15.66,1674488.0,26586864.0,2036716808.0,29.194,20.77,12.7,false
SH603332,苏州龙杰,40.95,1.03,2.58,39.92,39.44,41.1,38.55,11362180.0,452261758.0,4870511100.0,None,49.3,27.99,false
SH603333,尚纬股份,6.76,0.11,1.65,6.65,6.6,6.92,6.56,6727219.0,45574851.0,3515233800.0,76.296,6.92,4.64,false
SH603335,迪生力,6.17,-0.05,-0.8,6.22,6.2,6.29,6.07,7242530.0,44936241.0,2032040140.0,936.219,11.91,4.84,false
SH603336,宏辉果蔬,16.93,-0.43,-2.48,17.36,17.3,17.38,16.74,7134332.0,122046829.0,2934900150.0,44.081,31.9,14.12,false
SH603337,杰克股份,39.31,0.72,1.87,38.59,38.83,39.39,38.6,1833182.0,71587142.0,12089853396.0,26.251,44.24,29.64,false
SH603338,浙江鼎力,68.51,-0.55,-0.8,69.06,69.0,69.9,67.5,1395313.0,95878314.0,16969702287.2,37.566,72.98,40.41,false
SH603339,四方科技,17.17,-0.2,-1.15,17.37,17.31,17.5,17.03,1953700.0,33771889.0,3618470187.5,18.215,23.87,13.46,false
SH603345,安井食品,35.16,0.9,2.63,34.26,34.06,35.16,34.06,4026474.0,140216425.0,7595966400.0,29.24,44.99,23.47,false
SH603348,文灿股份,23.64,0.69,3.01,22.95,22.95,24.03,22.8,8513471.0,198398416.0,5200800000.0,41.528,56.0,18.31,false
SH603351,威尔药业,62.91,1.67,2.73,61.24,61.24,63.2,59.8,4555963.0,279774094.0,4194002097.0,None,65.0,42.6,false
SH603355,莱克电气,24.17,-0.2,-0.82,24.37,24.17,24.48,24.03,1523663.0,36844231.0,9692170000.0,22.559,36.14,21.03,false
SH603356,华菱精工,13.96,0.01,0.07,13.95,13.9,14.19,13.84,3279016.0,45890836.0,1861426400.0,30.606,31.06,11.56,false
SH603357,设计总院,20.08,0.1,0.5,19.98,20.12,20.53,19.95,9785454.0,197539157.0,6519440988.48,14.03,24.67,16.38,false
SH603358,华达科技,12.49,0.12,0.97,12.37,12.5,12.77,12.33,3409328.0,42872925.0,3916864000.0,17.005,18.95,9.7,false
SH603359,东珠生态,17.9,-0.2,-1.1,18.1,18.19,18.37,17.8,4525336.0,81728162.0,5703656000.0,18.44,27.34,13.8,false
SH603360,百傲化学,18.39,1.64,9.79,16.75,16.93,18.43,16.66,7503016.0,131897029.0,3432971640.0,26.951,18.43,9.92,false
SH603363,傲农生物,11.85,-0.51,-4.13,12.36,12.58,12.85,11.66,18916138.0,226937425.0,5047863000.0,102.287,22.36,7.26,false
SH603365,水星家纺,15.95,-0.2,-1.24,16.15,16.06,16.31,15.78,4353800.0,70166822.0,4253386500.0,15.125,32.99,12.09,false
SH603366,日出东方,4.78,-0.03,-0.62,4.81,4.63,4.9,4.62,25048397.0,119382155.0,3824000000.0,None,6.66,3.12,false
SH603367,辰欣药业,16.49,-0.25,-1.49,16.74,16.58,16.84,16.32,7954289.0,132139612.0,7475790970.0,13.876,32.24,13.76,false
SH603368,柳药股份,28.54,-0.71,-2.43,29.25,29.05,29.33,28.28,4004423.0,115176427.0,7393955977.6,14.049,39.07,24.77,false
SH603369,今世缘,20.4,0.85,4.35,19.55,19.55,21.51,19.55,20509063.0,424993787.0,25591800000.0,22.322,24.49,13.05,false
SH603377,东方时尚,14.28,-0.13,-0.9,14.41,14.39,14.46,14.13,3113581.0,44326071.0,8396640000.0,39.133,28.26,10.31,false
